Unnamed: 0,price,mark,model,year,mileage,engine_capacity,transmission,drive,hand_drive,fuel,Cluster
1889,1260,honda,fit,2005,78084,1300,at,2wd,rhd,gasoline,0
1890,1260,toyota,platz,2005,47914,1500,at,2wd,rhd,gasoline,0
1891,1260,toyota,mark x,2004,67000,2500,at,2wd,rhd,gasoline,1
1892,1260,suzuki,swift,2006,124000,1500,at,2wd,rhd,gasoline,0
1893,1260,subaru,sambar truck,2001,54300,660,mt,4wd,rhd,gasoline,0
1894,1260,toyota,ractis,2007,50000,1490,at,2wd,rhd,gasoline,0
1895,1260,toyota,mark ii,2001,108000,2000,at,2wd,rhd,gasoline,1
1896,1260,honda,stream,2008,114000,1990,at,2wd,rhd,gasoline,1
1897,1260,suzuki,alto,2010,23700,660,at,2wd,rhd,gasoline,0
1898,1262,toyota,noah,2007,170000,2000,at,2wd,rhd,gasoline,1
1899,1262,toyota,noah,2005,63000,2000,at,2wd,rhd,gasoline,0
1900,1263,toyota,raum,2007,87018,1500,at,2wd,rhd,gasoline,0
1901,1265,toyota,ractis,2008,79000,1500,at,2wd,rhd,gasoline,0
1902,1265,bmw,3 series,2006,43540,2000,at,2wd,rhd,gasoline,0
1903,1267,toyota,bb,2007,130357,1290,at,2wd,rhd,gasoline,0
1904,1269,toyota,crown,2004,131491,2500,at,2wd,rhd,gasoline,1
1905,1269,daihatsu,hijet cargo,2006,150000,660,mt,2wd,rhd,gasoline,0
1906,1269,toyota,sienta,2007,97974,1500,at,2wd,rhd,gasoline,0
1907,1269,toyota,sienta,2007,120958,1500,at,2wd,rhd,gasoline,0
1908,1269,toyota,wish,2006,94132,1800,at,2wd,rhd,gasoline,0
1909,1269,toyota,raum,2005,84673,1500,at,2wd,rhd,gasoline,0
1910,1269,toyota,raum,2004,133637,1500,at,2wd,rhd,gasoline,0
1911,1269,toyota,sienta,2006,91908,1500,at,2wd,rhd,gasoline,0
1912,1269,toyota,sienta,2006,52488,1500,at,2wd,rhd,gasoline,0
1913,1269,toyota,noah,2005,85957,2000,at,2wd,rhd,gasoline,1
1914,1270,nissan,cube,2010,104000,1490,at,2wd,rhd,gasoline,0
1915,1270,nissan,tiida,2010,115000,1490,at,2wd,rhd,gasoline,0
1916,1270,toyota,wish,2003,81000,1790,at,2wd,rhd,gasoline,0
1917,1270,toyota,ist,2004,63000,1290,at,2wd,rhd,gasoline,0
1918,1270,toyota,corolla spacio,2005,133000,1490,at,2wd,rhd,gasoline,0
1919,1270,toyota,corolla spacio,2003,64000,1490,at,2wd,rhd,gasoline,0
1920,1270,toyota,vitz,2009,80000,1290,at,2wd,rhd,gasoline,0
1921,1270,toyota,corolla sedan,2000,51000,1490,at,2wd,rhd,gasoline,0
1922,1270,toyota,belta,2007,111000,1290,at,2wd,rhd,gasoline,0
1923,1270,bmw,1 series,2006,68000,1600,at,2wd,rhd,gasoline,0
1924,1270,mazda,demio,2006,175000,1500,at,2wd,rhd,gasoline,1
1925,1270,toyota,noah,2009,127619,2000,at,2wd,rhd,gasoline,1
1926,1270,toyota,sienta,2005,85000,1500,at,2wd,rhd,gasoline,0
1927,1272,nissan,bluebird sylphy,2006,122000,2000,at,2wd,rhd,gasoline,1
1928,1278,toyota,corolla rumion,2010,108585,1500,at,2wd,rhd,gasoline,0
1929,1278,subaru,sambar,1999,125617,650,at,2wd,rhd,gasoline,0
1930,1278,toyota,sienta,2007,98720,1500,at,2wd,rhd,gasoline,0
1931,1278,toyota,corolla spacio,2005,117000,1500,at,2wd,rhd,gasoline,0
1932,1280,mazda,atenza,2005,111000,2300,at,2wd,rhd,gasoline,1
1933,1280,volkswagen,polo,2007,41000,1600,at,2wd,rhd,gasoline,0
1934,1280,toyota,sienta,2005,140000,1500,at,2wd,rhd,gasoline,0
1935,1280,bmw,1 series,2004,63000,1600,at,2wd,rhd,gasoline,0
1936,1280,mazda,demio,2009,10200,1300,at,2wd,rhd,gasoline,0
1937,1280,toyota,alphard,2004,104822,2400,at,2wd,rhd,gasoline,1
1938,1280,subaru,sambar truck,1996,61900,660,mt,4wd,rhd,gasoline,0
1939,1283,toyota,passo,2007,77000,1000,at,2wd,rhd,gasoline,0
1940,1287,toyota,townace noah,1998,70000,1990,at,2wd,rhd,gasoline,1
1941,1288,toyota,noah,2002,69328,2000,at,2wd,rhd,gasoline,1
1942,1288,bmw,3 series,2007,50681,2000,at,2wd,rhd,gasoline,0
1943,1288,toyota,sienta,2007,109260,1500,at,2wd,rhd,gasoline,0
1944,1288,nissan,murano,2006,76740,2480,at,2wd,rhd,gasoline,1
1945,1288,toyota,premio,2002,49845,1500,at,2wd,rhd,gasoline,0
1946,1288,toyota,corolla runx,2003,49349,1500,at,2wd,rhd,gasoline,0
1947,1288,toyota,allion,2005,16595,1800,at,2wd,rhd,gasoline,0
1948,1288,toyota,voltz,2002,64242,1800,at,2wd,rhd,gasoline,0
1949,1290,toyota,corolla spacio,2003,55000,1490,at,2wd,rhd,gasoline,0
1950,1290,toyota,ist,2003,8000,1290,at,2wd,rhd,gasoline,0
1951,1290,mazda,bongo van,2014,102202,1800,at,2wd,rhd,gasoline,0
1952,1290,toyota,passo,2006,84000,1300,at,2wd,rhd,gasoline,0
1953,1290,toyota,wish,2003,75000,1800,at,2wd,rhd,gasoline,0
1954,1290,toyota,ipsum,1999,168000,2000,at,2wd,rhd,gasoline,1
1955,1290,volkswagen,polo,2007,58000,1400,at,2wd,rhd,gasoline,0
1956,1290,toyota,ractis,2011,43000,1300,at,2wd,rhd,gasoline,0
1957,1290,subaru,sambar truck,1990,55000,660,mt,4wd,rhd,gasoline,0
1958,1290,nissan,elgrand,2003,72000,3490,at,2wd,rhd,gasoline,1
1959,1290,honda,freed,2008,153000,1500,at,2wd,rhd,gasoline,0
1960,1297,subaru,impreza,2007,108852,1500,at,2wd,rhd,gasoline,0
1961,1297,toyota,sienta,2006,104071,1500,at,2wd,rhd,gasoline,0
1962,1297,toyota,belta,2006,122100,1300,at,2wd,rhd,gasoline,0
1963,1299,subaru,sambar truck,2002,82600,660,mt,4wd,rhd,gasoline,0
1964,1300,nissan,bluebird sylphy,2010,36000,2000,at,2wd,rhd,gasoline,0
1965,1300,mitsubishi,outlander,2007,203000,2400,at,4wd,rhd,gasoline,1
1966,1300,toyota,belta,2007,51000,1290,at,2wd,rhd,gasoline,0
1967,1300,toyota,ist,2005,34000,1290,at,2wd,rhd,gasoline,0
1968,1300,toyota,ractis,2009,116417,1300,at,2wd,rhd,gasoline,0
1969,1300,honda,cr-v,2003,91681,2000,at,4wd,rhd,gasoline,1
1970,1300,suzuki,sx4,2008,134000,1500,at,2wd,rhd,gasoline,0
1971,1300,toyota,opa,2001,119319,1800,at,2wd,rhd,gasoline,1
1972,1300,subaru,legacy b4,2003,124950,2000,at,4wd,rhd,gasoline,1
1973,1300,mazda,carol,2013,155778,660,at,2wd,rhd,gasoline,0
1974,1300,toyota,ractis,2011,144400,1300,at,2wd,rhd,gasoline,0
1975,1300,honda,insight,2009,136000,1300,at,2wd,rhd,gasoline,0
1976,1300,toyota,corona premio,1999,94170,1600,at,2wd,rhd,gasoline,0
1977,1300,toyota,wish,2007,195000,1800,at,4wd,rhd,gasoline,1
1978,1300,toyota,alphard,2003,252000,2400,at,4wd,rhd,gasoline,1
1979,1300,toyota,voxy,2007,195000,2000,at,2wd,rhd,gasoline,1
1980,1300,volkswagen,golf,2007,135000,1600,at,2wd,rhd,gasoline,0
1981,1300,volkswagen,polo,2009,175000,1400,at,2wd,rhd,gasoline,0
1982,1300,daihatsu,hijet truck,1994,50200,660,mt,4wd,rhd,gasoline,0
1983,1300,volkswagen,polo,2005,117000,1400,at,2wd,rhd,gasoline,0
1984,1300,mazda,demio,2007,57000,1300,at,2wd,rhd,gasoline,0
1985,1300,toyota,alphard v,2004,83800,2400,at,2wd,rhd,gasoline,1
1986,1300,toyota,alphard,2004,83800,2400,at,2wd,rhd,gasoline,1
1987,1300,bmw,3 series,2005,113565,2000,at,2wd,rhd,gasoline,1
1988,1300,toyota,ist,2003,130670,1300,at,2wd,rhd,gasoline,0
1989,1300,toyota,corolla spacio,2002,116300,1500,at,2wd,rhd,gasoline,0
1990,1300,honda,fit hybrid,2013,179200,1300,at,2wd,rhd,gasoline,0
1991,1300,nissan,note,2013,215400,1200,at,2wd,rhd,gasoline,0
1992,1300,toyota,ipsum,2001,78000,2360,at,2wd,rhd,gasoline,1
1993,1300,toyota,passo,2010,86000,990,at,2wd,rhd,gasoline,0
1994,1300,subaru,forester,2002,81000,2000,at,4wd,rhd,gasoline,1
1995,1300,suzuki,carry truck,2005,176700,660,mt,2wd,rhd,gasoline,0
1996,1300,subaru,legacy b4,2002,167250,2000,mt,awd,rhd,gasoline,1
1997,1300,mazda,bongo brawny truck,1998,159029,1780,mt,2wd,rhd,gasoline,1
1998,1300,toyota,masterace surf,1990,199973,1990,at,2wd,rhd,gasoline,1
1999,1300,toyota,wish,2005,132200,1800,at,2wd,rhd,gasoline,1
2000,1300,isuzu,wizard,1998,100200,3160,at,4wd,rhd,gasoline,1
2001,1306,mazda,demio,2006,59000,1340,at,2wd,rhd,gasoline,0
2002,1306,daihatsu,move latte,2005,68000,650,at,2wd,rhd,gasoline,0
2003,1306,toyota,sienta,2005,101000,1490,at,2wd,rhd,gasoline,0
2004,1306,hyundai,tucson,2005,77252,1991,at,2wd,lhd,diesel,1
2005,1306,hyundai,santa fe,2004,82333,1991,at,2wd,lhd,diesel,1
2006,1306,hyundai,terracan,2001,65824,2476,mt,4wd,lhd,diesel,1
2007,1306,toyota,sienta,2008,149260,1490,at,2wd,rhd,gasoline,0
2008,1306,toyota,vitz,2001,79872,1300,at,2wd,rhd,gasoline,0
2009,1306,toyota,vitz,2011,63645,996,at,2wd,rhd,gasoline,0
2010,1306,toyota,allion,2005,65890,1794,at,2wd,rhd,gasoline,0
2011,1306,toyota,fun cargo,2003,173521,1300,at,2wd,rhd,gasoline,0
2012,1306,toyota,passo,2009,69859,1300,at,2wd,rhd,gasoline,0
2013,1306,honda,fit,2005,41079,1300,at,2wd,rhd,gasoline,0
2014,1306,toyota,vitz,2000,119315,1000,at,2wd,rhd,gasoline,0
2015,1306,toyota,sienta,2007,104775,1500,at,2wd,rhd,gasoline,0
2016,1306,toyota,belta,2006,44768,990,at,2wd,rhd,gasoline,0
2017,1306,toyota,sienta,2007,197021,1500,at,2wd,rhd,gasoline,1
2018,1306,mazda,demio,2007,112077,1300,at,2wd,rhd,gasoline,0
2019,1306,toyota,vitz,2005,65403,1300,at,2wd,rhd,gasoline,0
2020,1306,mazda,demio,2011,89237,1300,at,2wd,rhd,gasoline,0
2021,1306,honda,fit,2009,129999,1300,at,2wd,rhd,gasoline,0
2022,1306,toyota,sienta,2004,123665,1500,at,2wd,rhd,gasoline,0
2023,1306,toyota,vitz,2007,72737,1300,at,2wd,rhd,gasoline,0
2024,1306,honda,fit,2009,127165,1500,at,2wd,rhd,gasoline,0
2025,1306,toyota,ist,2003,37900,1300,at,2wd,rhd,gasoline,0
2026,1306,toyota,vitz,2007,27129,1300,at,2wd,rhd,gasoline,0
2027,1306,honda,fit,2006,86574,1300,at,2wd,rhd,gasoline,0
2028,1306,honda,fit,2006,83906,1300,at,2wd,rhd,gasoline,0
2029,1306,honda,fit,2005,81958,1500,at,2wd,rhd,gasoline,0
2030,1306,honda,fit,2005,94790,1300,at,2wd,rhd,gasoline,0
2031,1306,toyota,vitz,2007,22220,1500,at,2wd,rhd,gasoline,0
2032,1306,honda,fit,2001,85882,1300,at,2wd,rhd,gasoline,0
2033,1306,toyota,raum,2003,53853,1500,at,4wd,rhd,gasoline,0
2034,1306,toyota,vitz,2007,81638,1300,at,2wd,rhd,gasoline,0
2035,1306,toyota,ist,2003,173940,1490,at,2wd,rhd,gasoline,1
2036,1306,toyota,vitz,2011,43729,1300,at,2wd,rhd,gasoline,0
2037,1306,honda,step wgn,2005,168341,2000,at,4wd,rhd,gasoline,1
2038,1306,toyota,vitz,2008,60691,1300,at,2wd,rhd,gasoline,0
2039,1306,toyota,vitz,2007,99275,1000,at,2wd,rhd,gasoline,0
2040,1306,toyota,vitz,2007,73712,1300,at,2wd,rhd,gasoline,0
2041,1306,toyota,vitz,2007,106449,1300,at,2wd,rhd,gasoline,0
2042,1306,suzuki,swift,2009,111055,12340,at,2wd,rhd,gasoline,1
2043,1306,toyota,platz,2001,74639,1500,at,2wd,rhd,gasoline,0
2044,1306,mitsubishi,delica d2,2013,156177,1240,at,2wd,rhd,gasoline,0
2045,1306,mazda,verisa,2007,69819,1500,at,2wd,rhd,gasoline,0
2046,1306,mazda,mpv,2007,63430,2300,at,2wd,rhd,gasoline,1
2047,1306,nissan,teana,2005,34560,2300,at,2wd,rhd,gasoline,1
2048,1306,daihatsu,terios kid,2000,33460,660,mt,4wd,rhd,gasoline,0
2049,1306,daihatsu,mira,1995,101000,660,mt,2wd,rhd,gasoline,0
2050,1306,honda,fit,2010,119317,1300,at,2wd,rhd,gasoline,0
2051,1306,volkswagen,polo,2007,71000,1400,at,2wd,rhd,gasoline,0
2052,1306,volkswagen,polo,2007,57000,1400,at,2wd,rhd,gasoline,0
2053,1306,nissan,cima,2001,64000,4500,at,2wd,rhd,gasoline,1
2054,1306,suzuki,wagon r,2004,126000,660,at,4wd,rhd,gasoline,0
2055,1306,mitsubishi,delica truck,2002,122438,1780,mt,2wd,rhd,gasoline,1
2056,1306,toyota,estima,2001,126800,3000,at,2wd,rhd,gasoline,1
2057,1306,honda,inspire,2004,130900,3000,at,2wd,rhd,gasoline,1
2058,1307,nissan,sunny,1999,73000,1500,at,4wd,rhd,gasoline,0
2059,1310,toyota,corolla spacio,2001,73000,1490,at,2wd,rhd,gasoline,0
2060,1310,toyota,isis,2007,55000,2000,at,2wd,rhd,gasoline,0
2061,1310,toyota,mark x,2006,151000,2500,at,2wd,rhd,gasoline,1
2062,1310,bmw,mini,2004,100000,1600,at,2wd,rhd,gasoline,0
2063,1310,suzuki,swift,2010,118160,1240,at,2wd,rhd,gasoline,0
2064,1313,toyota,ist,2003,129000,1300,at,2wd,rhd,gasoline,0
2065,1313,toyota,ipsum,2005,119000,2400,at,4wd,rhd,gasoline,1
2066,1316,toyota,mark x,2007,104000,2500,at,2wd,rhd,gasoline,1
2067,1319,suzuki,sx4,2007,100479,1500,at,2wd,rhd,gasoline,0
2068,1320,toyota,sienta,2007,57000,1490,at,2wd,rhd,gasoline,0
2069,1320,toyota,ractis,2007,83000,1490,at,2wd,rhd,gasoline,0
2070,1320,toyota,mark x,2006,81000,2490,at,2wd,rhd,gasoline,1
2071,1320,subaru,sambar truck,2008,182000,650,mt,2wd,rhd,gasoline,0
2072,1320,suzuki,sx4,2009,123000,1490,at,2wd,rhd,gasoline,0
2073,1320,volkswagen,golf,2005,42000,1980,at,2wd,rhd,gasoline,0
2074,1320,mazda,demio,2007,67000,1490,mt,2wd,rhd,gasoline,0
2075,1320,toyota,auris,2007,110000,1490,at,2wd,rhd,gasoline,0
2076,1320,toyota,noah,2007,144000,1990,at,2wd,rhd,gasoline,1
2077,1320,toyota,ractis,2007,92000,1490,at,2wd,rhd,gasoline,0
2078,1320,nissan,tiida,2010,126000,1490,at,2wd,rhd,gasoline,0
2079,1320,suzuki,sx4,2007,112000,1490,at,2wd,rhd,gasoline,0
2080,1320,bmw,mini,2008,106000,1390,at,2wd,rhd,gasoline,0
2081,1320,suzuki,swift,2010,152000,1240,mt,2wd,rhd,gasoline,0
2082,1320,nissan,fuga,2009,181000,2490,at,2wd,rhd,gasoline,1
2083,1320,suzuki,swift,2008,66000,1240,at,2wd,rhd,gasoline,0
2084,1320,toyota,corolla sedan,1999,126000,1490,at,2wd,rhd,gasoline,1
2085,1320,mazda,bongo van,2005,122000,1780,mt,2wd,rhd,gasoline,1
2086,1320,toyota,crown,2006,277000,2490,at,2wd,rhd,gasoline,1
2087,1320,toyota,crown,2004,153000,2490,at,2wd,rhd,gasoline,1
2088,1320,toyota,vitz,2011,119000,990,at,2wd,rhd,gasoline,0
2089,1320,toyota,corolla fielder,2006,136000,1490,at,2wd,rhd,gasoline,0
2090,1320,bmw,mini,2009,112000,1590,at,2wd,rhd,gasoline,0
2091,1320,toyota,belta,2007,33000,1290,at,2wd,rhd,gasoline,0
2092,1320,toyota,mark x,2007,147000,2490,at,2wd,rhd,gasoline,1
2093,1320,nissan,ad,2013,164000,1490,at,2wd,rhd,gasoline,0
2094,1320,bmw,1 series,2005,57000,1990,at,2wd,rhd,gasoline,0
2095,1320,nissan,note,2011,70000,1490,at,2wd,rhd,gasoline,0
2096,1320,toyota,ist,2004,110000,1290,at,2wd,rhd,gasoline,0
2097,1320,toyota,mark x,2006,80000,2490,at,2wd,rhd,gasoline,1
2098,1320,nissan,cube,2010,98000,1490,at,2wd,rhd,gasoline,0
2099,1320,nissan,bluebird sylphy,2009,120000,1990,at,2wd,rhd,gasoline,1
2100,1320,nissan,cube,2010,68000,1490,at,2wd,rhd,gasoline,0
2101,1320,toyota,corolla sedan,1999,125000,1490,at,2wd,rhd,gasoline,1
2102,1320,toyota,corolla sedan,1998,124000,1490,at,2wd,rhd,gasoline,1
2103,1320,subaru,exiga,2011,105000,1990,at,2wd,rhd,gasoline,0
2104,1320,nissan,march,2012,72000,1190,at,2wd,rhd,gasoline,0
2105,1320,volkswagen,polo,2003,95000,1600,at,2wd,rhd,gasoline,0
2106,1320,honda,fit,2009,90000,1300,at,2wd,rhd,gasoline,0
2107,1320,honda,fit,2009,108000,1400,at,2wd,rhd,gasoline,0
2108,1323,nissan,tiida,2007,33441,1490,at,2wd,rhd,gasoline,0
2109,1325,nissan,x-trail,2004,94000,1990,at,4wd,rhd,gasoline,1
2110,1325,land rover,freelander,2006,46770,2490,at,4wd,rhd,gasoline,1
2111,1325,toyota,raum,2007,128187,1500,at,2wd,rhd,gasoline,0
2112,1325,toyota,raum,2006,110522,1500,at,2wd,rhd,gasoline,0
2113,1325,toyota,ist,2005,129304,1500,at,4wd,rhd,gasoline,0
2114,1325,toyota,ist,2003,150377,1300,at,2wd,rhd,gasoline,0
2115,1325,toyota,raum,2007,73074,1500,at,2wd,rhd,gasoline,0
2116,1325,toyota,ist,2002,142438,1500,at,4wd,rhd,gasoline,1
2117,1325,toyota,ist,2004,134899,1300,at,2wd,rhd,gasoline,0
2118,1325,toyota,corolla spacio,2005,184598,1500,at,2wd,rhd,gasoline,1
2119,1328,toyota,succeed van,2011,233661,1500,at,2wd,rhd,gasoline,1
2120,1330,mitsubishi,town box,2006,94000,660,at,2wd,rhd,gasoline,0
2121,1330,mazda,demio,2011,136000,1300,at,2wd,rhd,gasoline,0
2122,1330,toyota,ractis,2008,88000,1490,at,2wd,rhd,gasoline,0
2123,1330,toyota,alphard,2003,142000,2360,at,4wd,rhd,gasoline,1
2124,1330,volkswagen,polo,2007,41000,1400,at,2wd,rhd,gasoline,0
2125,1330,mazda,axela,2005,101000,1500,at,2wd,rhd,gasoline,0
2126,1330,toyota,noah,2003,113000,2000,at,2wd,rhd,gasoline,1
2127,1334,subaru,impreza,2009,99434,1500,at,2wd,rhd,gasoline,0
2128,1334,toyota,alphard,2005,89930,2360,at,2wd,rhd,gasoline,1
2129,1334,toyota,probox van,2011,110274,1300,at,2wd,rhd,gasoline,0
2130,1334,toyota,ractis,2010,15272,1500,at,2wd,rhd,gasoline,0
2131,1334,toyota,belta,2006,53580,1000,at,2wd,rhd,gasoline,0
2132,1334,toyota,corolla sedan,2002,62668,1500,at,2wd,rhd,gasoline,0
2133,1334,nissan,x-trail,2007,81928,2000,at,4wd,rhd,gasoline,0
2134,1334,toyota,allion,2003,84469,1500,at,2wd,rhd,gasoline,0
2135,1334,toyota,allex,2005,76371,1500,at,2wd,rhd,gasoline,0
2136,1334,toyota,allion,2007,80285,1800,at,2wd,rhd,gasoline,0
2137,1334,toyota,auris,2007,45292,1500,at,2wd,rhd,gasoline,0
2138,1334,toyota,voltz,2002,76257,1800,at,2wd,rhd,gasoline,0
2139,1335,suzuki,alto,2012,160000,660,at,2wd,rhd,gasoline,0
2140,1337,toyota,succeed van,2010,205094,1500,at,2wd,rhd,gasoline,1
2141,1340,mazda,demio,2010,86000,1300,at,2wd,rhd,gasoline,0
2142,1340,volkswagen,golf variant,2009,131000,1400,at,2wd,rhd,gasoline,0
2143,1340,toyota,windom,2002,106050,3000,at,2wd,rhd,gasoline,1
2144,1340,honda,fit,2009,90000,1400,at,2wd,rhd,gasoline,0
2145,1340,honda,fit,2008,107000,1400,at,2wd,rhd,gasoline,0
2146,1340,mazda,demio,2009,137000,1300,at,2wd,rhd,gasoline,0
2147,1342,kia motors,cerato,2005,148991,1599,at,2wd,lhd,gasoline,1
2148,1343,kia motors,pride,2007,147009,1493,at,2wd,lhd,diesel,0
2149,1343,hyundai,tucson,2004,76354,1991,at,2wd,lhd,diesel,1
2150,1343,hyundai,santa fe,2004,83335,1991,at,2wd,lhd,diesel,1
2151,1344,subaru,sambar truck,1992,21432,650,mt,4wd,rhd,gasoline,0
2152,1346,toyota,ractis,2008,131352,1300,at,2wd,rhd,gasoline,0
2153,1350,volkswagen,jetta,2007,42800,2000,at,2wd,rhd,gasoline,0
2154,1350,toyota,alphard,2003,134000,2360,at,2wd,rhd,gasoline,1
2155,1350,suzuki,splash,2011,138784,1200,at,2wd,rhd,gasoline,0
2156,1350,nissan,serena,2010,140000,2000,at,2wd,rhd,gasoline,1
2157,1350,suzuki,wagon r,2013,181000,660,at,2wd,rhd,gasoline,0
2158,1350,nissan,bluebird sylphy,2011,93000,1500,at,2wd,rhd,gasoline,0
2159,1350,toyota,sienta,2012,109400,1500,at,2wd,rhd,gasoline,0
2160,1350,toyota,sienta,2006,43000,1500,at,2wd,rhd,gasoline,0
2161,1350,ford,escape,2004,86000,2300,at,2wd,rhd,gasoline,1
2162,1350,nissan,bluebird sylphy,2012,34863,2000,at,2wd,rhd,gasoline,0
2163,1350,suzuki,landy,2013,255800,2000,at,2wd,rhd,gasoline,1
2164,1350,volkswagen,polo,2006,175000,1400,at,2wd,rhd,gasoline,0
2165,1350,toyota,alphard v,2004,79100,2400,at,2wd,rhd,gasoline,1
2166,1350,toyota,alphard g,2004,79100,2400,at,2wd,rhd,gasoline,1
2167,1350,honda,fit,2009,61000,1400,at,2wd,rhd,gasoline,0
2168,1350,honda,step wgn,2006,121000,1990,at,2wd,rhd,gasoline,1
2169,1350,daihatsu,hijet truck,2007,140000,660,mt,2wd,rhd,gasoline,0
2170,1352,toyota,succeed van,2011,145062,1500,mt,4wd,rhd,gasoline,0
2171,1353,toyota,vitz,2006,44015,1500,at,2wd,rhd,gasoline,0
2172,1353,toyota,vitz,2005,120588,1300,at,2wd,rhd,gasoline,0
2173,1353,toyota,altezza,1999,124810,2000,mt,2wd,rhd,gasoline,1
2174,1353,honda,step wgn,2009,98461,2000,at,2wd,rhd,gasoline,0
2175,1353,mazda,demio,2008,127413,1300,at,2wd,rhd,gasoline,0
2176,1353,mazda,demio,2009,41383,1300,at,2wd,rhd,gasoline,0
2177,1353,toyota,vitz,2005,105804,1300,at,2wd,rhd,gasoline,0
2178,1353,honda,fit,2007,107470,1300,at,2wd,rhd,gasoline,0
2179,1353,toyota,vitz,2006,70152,1300,at,2wd,rhd,gasoline,0
2180,1353,toyota,ist,2003,81613,1500,at,2wd,rhd,gasoline,0
2181,1353,mazda,demio,2009,46815,1300,at,2wd,rhd,gasoline,0
2182,1353,honda,fit,2005,124132,1300,at,2wd,rhd,gasoline,0
2183,1353,honda,fit,2005,36520,1300,at,2wd,rhd,gasoline,0
2184,1353,mazda,demio,2009,66692,1300,at,2wd,rhd,gasoline,0
2185,1353,mazda,demio,2010,78036,1300,at,2wd,rhd,gasoline,0
2186,1353,nissan,skyline,2000,121888,2000,at,2wd,rhd,gasoline,1
2187,1353,toyota,porte,2004,60076,1300,at,2wd,rhd,gasoline,0
2188,1353,mitsubishi,pajero io,1998,76439,1800,at,4wd,rhd,gasoline,1
2189,1353,toyota,wish,2003,174193,1800,at,2wd,rhd,gasoline,1
2190,1353,toyota,wish,2003,98811,1800,at,2wd,rhd,gasoline,1
2191,1353,subaru,vivio,1993,48350,660,mt,2wd,rhd,gasoline,0
2192,1353,honda,fit,2005,112000,1490,at,2wd,rhd,gasoline,0
2193,1353,toyota,spade,2002,149553,1790,at,4wd,rhd,gasoline,1
2194,1353,nissan,x-trail,2006,153900,2000,at,4wd,rhd,gasoline,1
2195,1355,suzuki,swift,2006,113000,1300,at,2wd,rhd,gasoline,0
2196,1359,toyota,vitz,2005,92700,1300,at,2wd,rhd,gasoline,0
2197,1359,toyota,vitz,2008,97000,1300,at,2wd,rhd,gasoline,0
2198,1360,suzuki,swift,2009,107503,1200,at,2wd,rhd,gasoline,0
2199,1360,suzuki,splash,2010,71841,1200,at,2wd,rhd,gasoline,0
2200,1360,toyota,allex,2001,79000,1500,at,2wd,rhd,gasoline,0
2201,1360,bmw,1 series,2005,34000,1600,at,2wd,rhd,gasoline,0
2202,1360,toyota,ipsum,2001,74000,2000,at,2wd,rhd,gasoline,1
2203,1360,honda,fit,2009,111000,1300,at,2wd,rhd,gasoline,0
2204,1360,nissan,elgrand,2004,99000,3500,at,2wd,rhd,gasoline,1
2205,1360,volkswagen,polo,2007,86000,1400,at,2wd,rhd,gasoline,0
2206,1360,volkswagen,golf,2007,72000,1600,at,2wd,rhd,gasoline,0
2207,1360,volkswagen,polo,2008,95000,1400,at,2wd,rhd,gasoline,0
2208,1360,honda,fit,2009,116000,1400,at,2wd,rhd,gasoline,0
2209,1360,honda,fit,2008,109000,1400,at,2wd,rhd,gasoline,0
2210,1362,nissan,otti,2007,74000,660,at,2wd,rhd,gasoline,0
2211,1362,nissan,clipper,2003,227000,660,at,2wd,rhd,gasoline,0
2212,1362,honda,life,2004,123000,660,at,2wd,rhd,gasoline,0
2213,1366,suzuki,alto,2010,113000,660,at,2wd,rhd,gasoline,0
2214,1366,toyota,vitz,2005,92000,1000,at,2wd,rhd,gasoline,0
2215,1366,suzuki,alto,2008,98000,660,at,2wd,rhd,gasoline,0
2216,1370,nissan,wingroad,2010,67000,1800,at,2wd,rhd,gasoline,0
2219,1370,nissan,note,2011,75000,1490,at,2wd,rhd,gasoline,0
2220,1370,subaru,legacy b4,2002,116000,1990,mt,4wd,rhd,gasoline,1
2221,1370,toyota,premio,2006,191000,1490,at,2wd,rhd,gasoline,1
2222,1370,toyota,allex,2004,127000,1490,at,2wd,rhd,gasoline,0
2223,1370,honda,fit,2009,157000,1400,at,2wd,rhd,gasoline,0
2224,1370,volkswagen,polo,2007,66000,1400,at,2wd,rhd,gasoline,0
2225,1370,mazda,axela,2004,157000,2300,at,2wd,rhd,gasoline,1
2226,1370,toyota,ipsum,2002,111000,2400,at,2wd,rhd,gasoline,1
2227,1371,toyota,ist,2007,91392,1300,at,2wd,rhd,gasoline,0
2228,1372,hino,dutro,2006,567058,4890,mt,2wd,rhd,diesel,1
2229,1372,toyota,sienta,2006,74725,1500,at,2wd,rhd,gasoline,0
2230,1372,toyota,vitz,2007,21420,1300,at,2wd,rhd,gasoline,0
2231,1372,isuzu,elf truck,2001,95347,3050,at,2wd,rhd,lpg,1
2232,1372,daihatsu,move,2008,193000,660,at,2wd,rhd,gasoline,0
2233,1373,toyota,wish,2007,72096,1800,at,2wd,rhd,gasoline,0
2234,1373,toyota,wish,2007,112990,1800,at,2wd,rhd,gasoline,0
2235,1373,toyota,wish,2005,128077,1800,at,2wd,rhd,gasoline,1
2236,1375,toyota,porte,2009,83000,1300,at,2wd,rhd,gasoline,0
2237,1380,toyota,ist,2006,75200,1300,at,2wd,rhd,gasoline,0
2238,1380,nissan,x-trail,2001,123200,2000,at,4wd,rhd,gasoline,1
